pickup_date,pickup_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
5,23,6,-73.80848694,40.68733597,-73.80848694,40.68733597,947
3,20,1,-73.98230743,40.77503967,-73.95617676,40.76374435,601
2,14,1,-73.95230103,40.78390884,-73.96085358,40.76081848,1143
4,11,1,-73.9543457,40.78692245,-73.9586792,40.77839661,370
2,20,2,-73.99500275,40.73991776,-73.95629883,40.74758148,1330
4,16,1,-73.96964264,40.67788315,-73.99126434,40.67770386,505
2,20,1,-73.95650482,40.77127838,-73.98560333,40.73989105,653
5,18,1,-73.99500275,40.74002457,-73.98708344,40.76196671,1243
1,05,3,-73.78223419,40.64457321,-73.80843353,40.73604584,1777
6,19,5,-74.00337219,40.74882889,-73.96310425,40.7758255,819
6,00,1,-73.99171448,40.76471329,-73.98004913,40.78363037,376
1,18,2,-73.978508,40.75500107,-73.98771667,40.75279999,592
1,12,2,-73.95307159,40.78277588,-73.94633484,40.77882004,228
2,16,1,-74.01007843,40.72095108,-73.9779892,40.73429108,837
4,19,1,-73.95375061,40.78520584,-73.96418762,40.77555847,432
1,09,1,-74.01663971,40.70985794,-73.7857132,40.71222687,2124
5,04,1,-74.0014267,40.73100662,-73.93762207,40.69807434,1069
2,11,6,-73.97518921,40.76507187,-73.97019196,40.7660408,185
5,13,1,-73.97869873,40.75521088,-73.98822784,40.74272919,1133
5,17,1,-74.00363922,40.71361923,-73.97933197,40.78363037,1988
2,21,2,-74.00437164,40.74218369,-73.97547913,40.76042557,960
2,22,1,-73.9916153,40.75976181,-73.97422791,40.74317551,957
2,14,4,-73.99054718,40.74586105,-74.00157166,40.73099136,465
2,21,1,-73.99115753,40.73408127,-74.00498962,40.72969055,544
2,11,1,-73.984375,40.76968765,-73.95407104,40.76402664,1105
5,12,2,-73.99774933,40.75664902,-73.99302673,40.74713898,449
4,20,3,-74.00003815,40.73486328,-74.00751495,40.73314285,382
5,08,1,-73.98445129,40.72496796,-73.99853516,40.73400879,501
3,08,6,-73.99316406,40.75769424,-73.98908997,40.76943588,519
3,08,3,-73.98284912,40.74462891,-73.9849472,40.75933075,695
1,17,5,-73.962677,40.77566147,-73.95944214,40.7802887,154
3,07,1,-73.95992279,40.75851059,-73.99179077,40.74412155,494
5,22,1,-73.96921539,40.75409317,-73.9736557,40.73783875,430
2,15,5,-73.96795654,40.76874161,-73.96295929,40.77825928,300
6,04,1,-73.98554993,40.74716568,-73.98806,40.75957489,258
5,08,1,-73.98438263,40.77012634,-73.97027588,40.75772095,996
5,20,1,-74.00884247,40.71366119,-74.00042725,40.72361755,345
2,09,1,-73.99136353,40.74993134,-73.9728241,40.75866318,940
3,06,1,-73.99491119,40.72544861,-73.96427155,40.71274185,698
3,07,1,-73.9991684,40.7496109,-73.98609161,40.77261353,491
3,13,1,-73.98897552,40.75920486,-73.97399139,40.7605896,605
3,17,1,-73.96211243,40.77610016,-73.96852112,40.76440811,523
2,13,2,-73.96924591,40.76689911,-73.94271851,40.79981232,734
2,23,1,-73.9994812,40.7232666,-74.00728607,40.73815155,661
4,20,1,-73.99477386,40.75497055,-73.99646759,40.7452774,496
4,14,1,-73.96897888,40.75785065,-73.97348022,40.76250076,310
1,10,1,-74.00714874,40.71303177,-73.98342896,40.7662735,2718
3,07,1,-73.98069763,40.72994614,-74.00946045,40.71518326,833
1,11,1,-73.97879791,40.76673126,-73.96166992,40.75780106,426
3,19,1,-73.99128723,40.72370911,-73.98789215,40.73445129,385
6,12,1,-73.98249054,40.76256943,-73.99862671,40.76060867,588
3,20,1,-73.98191071,40.76688004,-73.98259735,40.77717972,306
4,21,1,-73.97515869,40.75918198,-74.00526428,40.70737076,1096
3,19,2,-73.98612976,40.75971985,-74.00148773,40.73606491,970
3,02,4,-74.00539398,40.74081039,-73.95063019,40.82103729,1280
4,14,1,-73.99237061,40.7375145,-73.87084198,40.77407837,2137
1,12,1,-73.98001862,40.78601837,-73.97633362,40.75906754,1622
4,15,1,-73.98719025,40.75074387,-73.80545807,40.68222046,2066
5,18,1,-73.99073792,40.76622772,-73.9948349,40.75008392,842
4,21,1,-73.96540833,40.79537964,-74.01257324,40.70155334,1089
3,11,1,-73.98519135,40.72909164,-73.98096466,40.74178314,459
2,09,1,-73.95553589,40.7796936,-73.95355225,40.7879715,191
1,22,3,-74.00971222,40.72039032,-73.98493195,40.69197845,795
3,08,1,-73.98949432,40.75367737,-73.98833466,40.74594879,407
4,01,1,-73.94403839,40.71157837,-73.83838654,40.70336914,1059
4,14,5,-73.99051666,40.73057938,-74.0017395,40.73521042,370
4,04,2,-74.00630951,40.74468231,-73.99168396,40.76503372,335
5,18,1,-73.98175049,40.76856995,-73.9848175,40.76441956,218
4,17,1,-73.98797607,40.76159668,-73.97373962,40.77963638,538
5,20,1,-73.99725342,40.72550964,-73.99394226,40.73254013,531
2,20,2,-73.98873138,40.74884033,-73.98296356,40.76012039,334
2,18,1,-73.9715271,40.79539871,-73.95487976,40.8202095,573
5,01,2,-73.99220276,40.72133255,-73.95440674,40.68586349,794
6,13,2,-73.96112061,40.77196884,-73.96575928,40.76543045,445
1,20,1,-73.97798157,40.68478012,-73.95413208,40.6133461,1537
4,19,1,-73.95896912,40.76800919,-73.98249054,40.76605988,843
3,20,6,-73.98092651,40.77969742,-73.97502136,40.78433228,174
5,20,2,-73.97058105,40.75873184,-73.99867249,40.74982834,942
3,05,1,-73.87882233,40.74019623,-73.93547821,40.7430687,604
4,14,1,-74.00629425,40.74990463,-73.96700287,40.76101303,2026
5,13,1,-73.97611237,40.77614975,-73.97931671,40.7653389,655
6,10,1,-73.99082184,40.75575256,-73.99752808,40.722435,2831
6,16,1,-73.98538208,40.75025177,-74.01059723,40.70981979,1458
6,22,1,-73.98612213,40.72642899,-73.99942017,40.72024918,612
2,12,1,-73.97898102,40.75651932,-73.99216461,40.74920273,629
6,19,1,-73.95475006,40.76551437,-73.9910965,40.7261734,1039
5,00,1,-73.95552063,40.7792778,-73.97890472,40.74277878,540
6,20,1,-73.95514679,40.78255463,-73.96663666,40.80797577,761
5,14,4,-73.86266327,40.76876831,-73.97521973,40.76351166,2699
1,21,1,-73.97229767,40.75606537,-73.99039459,40.77176666,711
2,14,6,-73.97357178,40.75216675,-73.97453308,40.73026657,1004
2,20,1,-73.98028564,40.73442841,-73.97634125,40.76398849,897
1,17,2,-73.97564697,40.7414093,-73.97724152,40.72637177,402
1,14,2,-73.98944855,40.74169922,-73.98248291,40.76763153,1147
5,04,2,-74.00390625,40.74193192,-73.99950409,40.76133347,620
1,19,1,-73.97727966,40.75818634,-73.95835114,40.78150177,803
2,00,2,-73.99407196,40.74111176,-73.99867249,40.74225616,166
6,20,5,-73.98439789,40.72854996,-73.97219086,40.74757004,401
5,02,1,-74.00700378,40.73987198,-74.00589752,40.74017334,67
4,23,1,-73.97668457,40.78823853,-73.96554565,40.75525284,1173
4,19,1,-73.98094177,40.75783157,-73.99105072,40.7604866,695
5,08,1,-73.97071838,40.75880814,-73.9756012,40.75268936,286
6,18,1,-74.00756836,40.73271561,-74.00250244,40.72480392,493
4,23,1,-74.00940704,40.70612335,-73.97463226,40.75115967,669
2,07,1,-73.95810699,40.76929092,-73.95420837,40.76411438,370
2,19,5,-73.99170685,40.74776459,-73.98032379,40.74323654,411
1,12,1,-73.99375916,40.73271942,-73.9912796,40.74226379,768
1,10,1,-73.96219635,40.76779556,-73.96894073,40.76355743,315
4,03,1,-73.97855377,40.7369957,-73.95713043,40.76615143,392
3,18,2,-73.99097443,40.76063156,-73.99472046,40.75045013,404
5,22,1,-73.78205109,40.64464188,-73.9927597,40.68133926,2641
5,07,1,-73.96022034,40.79800034,-73.98101807,40.76198578,1272
6,08,1,-73.97556305,40.78181839,-73.97558594,40.76074982,503
1,13,1,-73.96614075,40.762146,-73.95615387,40.76759338,706
2,07,1,-73.96710205,40.78830719,-73.97167969,40.76392365,766
6,15,1,-73.94998932,40.78459167,-73.95170593,40.79050827,215
6,19,1,-73.96196747,40.76832581,-73.99036407,40.75102997,1597
6,23,1,-73.86267853,40.76890182,-73.88556671,40.74124146,1162
6,21,3,-73.98548126,40.75812149,-73.99965668,40.7441597,382
1,19,4,-73.99611664,40.76391983,-73.99363708,40.75733185,199
3,19,1,-73.96901703,40.75410843,-73.99033356,40.75144577,913
6,08,1,-73.99016571,40.77227783,-73.99272156,40.75608444,512
5,02,2,-73.98992157,40.72933197,-73.96697998,40.76912689,933
5,22,1,-73.98840332,40.74912262,-73.92862701,40.76075745,1370
2,04,3,-74.00810242,40.74148941,-74.00995636,40.71461105,84594
3,19,1,-73.94446564,40.77929306,-73.97454071,40.79341888,1074
2,17,2,-74.00489044,40.70906448,-73.99727631,40.72194672,898
4,18,1,-73.98897552,40.73667145,-74.00177002,40.74038315,382
4,21,1,-74.00862885,40.73945999,-73.98188782,40.77103806,812
4,01,1,-74.0043869,40.74234009,-73.99491119,40.75019836,248
6,08,2,-73.9726944,40.793396,-73.96078491,40.79745483,283
2,14,2,-73.97770691,40.75231934,-74.00598907,40.74005127,1238
2,17,2,-73.93647766,40.81441116,-73.94327545,40.80265808,387
6,10,1,-73.99532318,40.7497673,-73.97905731,40.75896454,928
3,12,3,-73.96624756,40.76792145,-73.9923172,40.74940109,1813
6,10,1,-73.96163177,40.76850128,-73.98923492,40.71417618,1119
4,14,1,-73.95684814,40.76662064,-73.93890381,40.79330826,360
1,03,2,-73.95314789,40.79161835,-73.96820831,40.79722977,185
2,09,1,-74.0064621,40.74386978,-74.01550293,40.71134186,577
1,17,2,-74.00363159,40.71355438,-73.99139404,40.73330688,687
2,20,1,-73.97593689,40.75195313,-73.98368073,40.74092484,247
6,14,2,-73.98253632,40.77220154,-73.98462677,40.75706863,1129
1,20,2,-73.97845459,40.7413063,-73.97649384,40.73245621,299
4,10,1,-73.95571899,40.77794647,-73.96205902,40.77314377,459
5,09,1,-73.998909,40.76107025,-73.96038055,40.80387878,636
2,17,1,-73.99660492,40.72550964,-73.99623871,40.72579575,1905
1,12,1,-73.98000336,40.78566742,-73.96447754,40.77593231,640
4,08,1,-73.99087524,40.75617981,-73.9740448,40.75735855,858
5,19,1,-73.95514679,40.77324295,-73.95890045,40.78060532,258
1,00,2,-73.97383118,40.76376724,-73.99476624,40.76020813,468
3,13,2,-74.00232697,40.73981857,-73.99761963,40.75656891,440
1,15,6,-74.00536346,40.72233963,-73.99469757,40.74013901,280
1,03,1,-73.99900818,40.7280159,-73.97809601,40.71750259,654
1,17,1,-73.98465729,40.76844025,-73.97484589,40.78286743,832
6,09,1,-74.00016785,40.7345314,-73.9911499,40.75087738,1304
4,20,2,-73.99060059,40.71868134,-73.95669556,40.71727371,771
1,11,1,-74.01725006,40.70847702,-73.97992706,40.76135635,3510
6,19,1,-73.96849823,40.76488876,-73.96310425,40.7689743,389
1,12,1,-73.96092987,40.7692337,-73.96497345,40.76653671,248
1,18,6,-73.94530487,40.77412033,-73.9541626,40.77898788,187
3,10,1,-73.96432495,40.7735939,-73.98976898,40.73848343,1324
1,23,2,-73.98694611,40.74774933,-73.97908783,40.78717422,924
5,17,1,-73.96042633,40.77862549,-73.96560669,40.80550766,873
3,02,2,-73.98839569,40.72880936,-74.00284576,40.74954224,659
5,01,1,-73.97775269,40.74573898,-73.98106384,40.74704742,84
6,17,1,-73.96279907,40.79442978,-73.97798157,40.7804718,774
5,19,1,-73.95432281,40.78990173,-73.9543457,40.77642059,599
5,14,1,-73.97238922,40.79413986,-73.97782135,40.78704834,165
2,18,1,-73.97833252,40.74160004,-73.98966217,40.73833847,407
6,23,1,-74.00317383,40.73298645,-74.00804138,40.71118546,549
2,16,6,-74.00275421,40.73958969,-74.00265503,40.7504158,312
3,09,1,-73.96083832,40.77475739,-73.97061157,40.75882339,1730
5,08,1,-73.95822906,40.7646904,-74.00109863,40.71469116,1416
5,14,4,-73.98527527,40.75824356,-74.00197601,40.73824692,593
3,10,2,-73.981987,40.77258682,-73.97193909,40.76605988,748
3,10,1,-73.99588013,40.75918961,-73.97987366,40.75278091,1074
4,02,1,-73.9860611,40.74716187,-73.98027039,40.73514938,391
5,13,6,-74.01280975,40.70817947,-73.98497772,40.74208832,1378
5,11,1,-73.97805023,40.75409317,-73.98485565,40.77419281,1429
2,10,1,-73.9908371,40.75569916,-73.97616577,40.76387024,379
2,14,1,-73.9709549,40.7480545,-73.98865509,40.75638199,722
6,14,1,-73.87287903,40.77420044,-73.9957962,40.76435089,2717
5,07,1,-73.98030853,40.78155899,-73.95867157,40.77833939,873
6,21,2,-73.87088776,40.77381134,-73.83603668,40.70547867,1180
3,23,2,-74.00901031,40.71863174,-74.01075745,40.71749115,222
6,21,1,-73.93978119,40.79005051,-73.91638184,40.84195709,854
1,00,1,-73.98210144,40.74590302,-73.99384308,40.68325043,1290
5,14,2,-73.96476746,40.75566864,-73.96618652,40.76200104,216
4,11,1,-73.97937775,40.76713181,-73.97219086,40.78131866,527
4,00,2,-74.00280762,40.72358704,-73.99976349,40.73041534,194
2,13,2,-73.94911957,40.78525925,-73.94694519,40.79574585,697
3,21,1,-73.97509766,40.75463867,-73.99555206,40.73588943,543
1,01,1,-73.98469543,40.75846863,-73.99248505,40.74494553,211
1,00,1,-73.97271729,40.74938965,-73.96711731,40.7566185,235
2,07,1,-73.98731995,40.7685051,-73.97409058,40.75982666,725
4,19,1,-73.98505402,40.75328064,-73.99092102,40.77091599,784
3,07,6,-73.99313354,40.7678566,-73.98301697,40.76774597,242
4,17,1,-73.97830963,40.75347137,-73.99158478,40.75004196,707
5,15,2,-73.9822464,40.76221848,-73.99575043,40.74399185,623
2,21,1,-73.99717712,40.72201538,-73.96521759,40.7168808,767
3,23,2,-73.78826141,40.64736176,-74.00744629,40.5771904,1733
4,19,1,-73.97509766,40.76512146,-73.9707489,40.7605896,170
2,15,1,-73.99104309,40.74491501,-73.97962189,40.76060486,606
5,15,1,-73.98851013,40.74293518,-74.01062012,40.72350693,926
5,14,1,-74.00293732,40.72832108,-73.97522736,40.74451828,1488
6,00,1,-74.0003891,40.73242188,-73.95544434,40.76574326,950
2,18,1,-73.96829224,40.79678726,-73.96225739,40.80226135,162
3,19,1,-74.0067749,40.71618271,-73.99253082,40.7240715,556
5,23,1,-73.97192383,40.74735641,-73.97999573,40.73352432,318
2,21,1,-74.00566864,40.71779633,-73.97205353,40.7473259,1179
1,11,1,-74.00289154,40.74477768,-73.96363831,40.76577759,1587
1,17,5,-73.87091064,40.77381897,-73.94096375,40.81591034,1575
6,18,5,-74.00550079,40.70938873,-73.98052216,40.72179031,630
1,22,3,-73.97888184,40.72396088,-73.94206238,40.79539108,966
1,10,1,-74.0062027,40.73413086,-73.99443054,40.73639679,513
2,12,2,-73.98873901,40.75185776,-73.98373413,40.75286102,281
4,10,1,-73.99030304,40.75671387,-73.95669556,40.76800537,873
1,21,1,-73.94441223,40.71473312,-73.94482422,40.72558594,236
3,11,1,-74.00092316,40.73185349,-73.9817276,40.74945068,1049
3,07,1,-73.94727325,40.77991867,-73.95586395,40.77961349,292
6,16,1,-74.0157547,40.71088409,-73.97891998,40.75048828,1293
6,21,2,-73.98609924,40.76210022,-73.96864319,40.75600052,410
2,21,5,-73.97141266,40.75091171,-73.9766922,40.74375916,159
6,21,1,-73.98532104,40.75802612,-74.01719666,40.71157074,1128
2,10,1,-73.99167633,40.7378273,-73.97969055,40.76088333,414
3,09,1,-73.98551178,40.76023865,-74.01147461,40.71468353,1319
3,16,1,-73.95227051,40.82420349,-73.93804169,40.8555069,681
6,21,1,-73.9595108,40.78268814,-73.96879578,40.77004242,176
1,23,2,-73.97834015,40.74544144,-73.98726654,40.75567245,587
2,20,1,-73.98249817,40.74781036,-74.00965881,40.70785522,2070
6,20,1,-73.78362274,40.64864731,-73.84873199,40.73886871,921
2,04,1,-74.00643158,40.7335434,-73.97808838,40.73648834,544
5,14,1,-73.97605896,40.74472427,-74.00978088,40.72232056,1360
4,07,1,-73.96386719,40.77373886,-73.95649719,40.78403091,193
2,07,1,-73.96463013,40.76971817,-73.9468689,40.7719841,483
6,22,1,-73.97545624,40.75255966,-74.01049805,40.70457077,675
6,23,1,-73.9814682,40.77880096,-73.94055176,40.81439972,890
6,08,1,-74.0094223,40.71282196,-73.98134613,40.75381088,1367
2,14,1,-74.00392151,40.74222183,-73.95729065,40.80521011,1907
1,00,1,-74.00035095,40.73011017,-73.97814941,40.7804718,1108
3,12,1,-73.96936798,40.76326752,-73.95220184,40.784729,560
4,01,2,-73.95697784,40.71459961,-73.95363617,40.72888565,357
5,08,6,-74.00785828,40.70529556,-74.01348114,40.71526337,604
4,20,1,-73.97929382,40.7637558,-73.9885788,40.73126984,993
3,11,1,-73.98512268,40.74172211,-74.01547241,40.71150589,1104
5,00,1,-73.99330902,40.75019073,-74.00499725,40.74222946,395
5,13,1,-73.95748138,40.76153183,-73.87058258,40.77388,799
5,18,3,-74.00300598,40.70824814,-73.95919037,40.72071075,1870
1,19,2,-73.99266815,40.75408936,-73.97318268,40.69326019,1770
4,20,1,-73.97826385,40.76287842,-73.96569061,40.80068207,866
6,19,1,-73.9829483,40.76791763,-73.96599579,40.76850128,626
2,19,1,-73.98243713,40.74031448,-73.9603653,40.7618103,514
6,16,5,-73.97730255,40.75376129,-74.00682068,40.73099136,2246
4,18,1,-74.00514984,40.75140381,-73.96777344,40.76601028,1301
3,21,1,-73.99759674,40.75637817,-73.9892807,40.7455101,491
4,15,3,-73.94998932,40.78974915,-73.93876648,40.80474854,256
6,19,1,-73.95353699,40.76675034,-73.99511719,40.74398041,1561
4,18,1,-73.95580292,40.76400757,-73.97536469,40.75233078,1073
5,11,1,-73.99340057,40.74971008,-73.99815369,40.72013855,1499
6,15,1,-73.99736023,40.74676132,-73.99447632,40.74752045,229
1,00,1,-73.93795013,40.81254959,-73.99607086,40.76395035,933
3,10,2,-73.9916687,40.74963379,-73.97727203,40.75069046,477
6,18,6,-73.97042847,40.74913025,-73.98857117,40.74866867,646
2,23,2,-73.99422455,40.72642517,-73.96411133,40.77365875,989
2,12,4,-73.99105835,40.75553131,-73.98719788,40.75925446,619
1,13,1,-73.99123383,40.75000763,-73.98770142,40.76012421,653
5,11,1,-73.9875946,40.72161865,-73.96612549,40.76199341,1026
1,18,3,-73.97223663,40.759552,-73.95347595,40.77701187,642
3,00,2,-73.96385956,40.76134491,-73.90904236,40.77166367,1003
1,15,1,-73.98553467,40.76783752,-73.99898529,40.75370026,610
2,10,1,-73.86354828,40.76980972,-73.97293091,40.74921417,1905
5,00,2,-73.9499054,40.7807045,-74.00527954,40.73334122,1912
2,19,2,-74.00588226,40.73587799,-73.99964142,40.72350311,704
5,11,1,-73.96022797,40.78125381,-73.97559357,40.75854874,1976
6,01,1,-74.005867,40.74011993,-74.00402069,40.72089005,509
3,14,4,-73.96069336,40.77249146,-73.9848175,40.73649979,739
4,21,1,-73.98215485,40.73186111,-73.95155334,40.77097702,635
5,11,1,-73.96717834,40.7559166,-73.959198,40.76343155,524
6,23,1,-73.98519897,40.74777985,-73.97904968,40.74126434,312
5,16,5,-73.97444153,40.77802658,-73.98638153,40.75350952,1490
2,17,2,-73.98117065,40.72083664,-73.98616791,40.73017883,346
3,08,6,-73.98925018,40.75625992,-73.97212982,40.76340866,557
3,20,1,-73.98486328,40.73255157,-73.98889923,40.7269516,92
4,08,1,-73.96957397,40.79786301,-73.99505615,40.74985886,824
6,20,1,-73.99104309,40.75053787,-74.00421906,40.7208786,542
2,23,1,-73.96277618,40.77549362,-73.95108795,40.78605652,139
4,16,2,-73.98716736,40.72108078,-73.98251343,40.7196312,150
2,19,1,-73.99192047,40.76460648,-73.95440674,40.76729202,962
5,21,4,-73.99011993,40.71416855,-74.00631714,40.73366928,1126
3,00,1,-74.0013504,40.73127365,-73.98073578,40.77085876,646
6,20,2,-74.00760651,40.71268845,-73.9496994,40.67868042,1486
5,14,1,-73.95526123,40.76874161,-73.98822784,40.74747086,1744
6,08,1,-73.98251343,40.76251984,-73.98192596,40.76771927,691
3,18,5,-73.95482635,40.76742172,-73.96992493,40.7623024,361
4,19,1,-73.96781158,40.76285934,-73.97660065,40.78233337,550
1,19,1,-73.78672028,40.64704132,-73.78672028,40.64704132,580
6,16,2,-73.98622131,40.74710846,-73.99101257,40.73964691,224
4,18,1,-73.96748352,40.76268387,-74.00937653,40.74667358,1945
6,16,2,-73.95517731,40.78308105,-73.96916199,40.7935791,527
2,08,1,-73.96941376,40.76269913,-73.99436188,40.73215103,590
5,21,1,-73.98049164,40.75102615,-73.97202301,40.76279068,313
6,20,1,-74.01513672,40.71418762,-73.9753952,40.71761322,565
4,11,2,-73.96258545,40.76717377,-73.95483398,40.78003693,381
6,00,1,-74.00139618,40.73093414,-73.99401093,40.74622345,325
6,09,1,-73.99258423,40.73729324,-73.77676392,40.64483261,2743
4,18,2,-73.9556427,40.80929184,-73.97240448,40.78634644,506
5,13,1,-73.97390747,40.79389954,-73.96676636,40.78908157,271
2,12,2,-73.86269379,40.76898956,-73.98867035,40.69369125,2089
3,19,6,-73.9772644,40.76434326,-73.98226166,40.7742691,287
5,21,1,-73.93580627,40.84997177,-73.92355347,40.84693527,810
1,17,1,-74.00453186,40.7333107,-74.00778961,40.70304871,605
5,08,1,-73.95590973,40.78788376,-73.95803833,40.78230667,200
5,00,1,-73.98703766,40.73922348,-73.97768402,40.7257576,421
4,16,3,-74.00571442,40.7367363,-74.00267029,40.74872589,415
1,18,1,-73.95014191,40.82202148,-73.94994354,40.80796051,390
3,23,1,-73.9723587,40.76522064,-73.95523834,40.72008896,1563
3,17,1,-73.96266937,40.76971817,-73.96259308,40.76485825,318
4,14,1,-73.99176788,40.74917984,-73.96842194,40.7607193,1455
1,22,5,-73.98677826,40.72119141,-73.9813385,40.72898865,187
4,18,1,-73.94996643,40.77124023,-73.96170044,40.77029037,252
1,17,1,-73.98691559,40.75881958,-73.97302246,40.76487732,1679
6,10,1,-73.97927856,40.76248169,-73.99159241,40.75027847,1378
5,23,1,-73.95641327,40.77132797,-73.97956848,40.73305893,688
3,19,2,-73.99480438,40.72948837,-73.98418427,40.76314926,1427
5,13,2,-74.00074768,40.71828079,-73.99613953,40.69094849,476
2,00,1,-73.78238678,40.64451218,-73.98204803,40.7719574,2566
4,13,1,-73.95444489,40.8212204,-73.95278931,40.81079102,437
1,11,1,-73.98497009,40.7742424,-73.9804306,40.7803688,209
2,12,1,-73.98892212,40.73683167,-73.9826889,40.77692032,2296
4,21,1,-73.99771881,40.74098969,-73.95623016,40.78447723,1315
6,17,2,-73.95521545,40.78585434,-73.95439148,40.80090332,584
